album_id,label
5N1GM9KFiP9aVsGqofMPzB,Legacy Recordings
51KZKzPd3OQT1r46a55VTt,Atlantic Records
5cyx5207ZDS7ZhmLFiBoUx,Rich The Kid / (TDE/ISR PS)
0bXEsNAuMFPap5TjtUzvK8,Sony Music Latin
6P5QHz4XtxOmS5EuiGIPut,Atlantic Records
5hMd4vAfSUT1cbYCnRUako,Jive
0vrWqbRQEMKqhTGcDLQK7x,Capitol
7EpUpNUkkEGnaCvkcn1j4H,300 Entertainment/Atl
57Cm8PM2tz8TAvbbPFglMG,Universal Music Group
61RciMKqNWnOqJVFoCnKa0,Artist Partner
3g56eEg5YgMf3LZPHCMOx2,Syco Music/Epic
3tx8gQqWbGwqIGZHqDNrGe,Republic Records
3Hmmcy5kIXlXoDqKgaHslu,J Records
2z4c8M8aVzl7CTobIp36KF,300 Entertainment/Atl
2kGUeTGnkLOYlinKRJe47G,RCA Records Label
6Tap30zqzXj22sVKoy1GUj,Columbia
3spLScHh3MUrplyauEMtWI,Sony Music Latin
6sn6eWmPciSiHj0ltTBl7M,Rhino
65CquQgUA42ecr7n6bGtOI,Cash Money Records/Motown Records
30sgpxWf6U9417FySmLEGK,Universal Music Group
0xzaemKucrJpYhyl7TltAk,EMI Catalogue
4CEAev7neETRdqBFtzA8B9,RCA Records Label
5rtaHEtZdWQSrKJmuqPTB0,Phonogenic
5vvvo79z68vWj9yimoygfS,2Chainz PS/Def Jam
0yd01cU78rnlFXq6vRxPSR,Last Kings Music / EMPIRE
2c1ipXPsfn6ylm6PrQNuDU,independently popular.
2NaulYO6lGXTyIzWTJvRJj,Columbia
5XHvSgcyEK3a99SwDyvppN,Grooftop
1BmxOYHjQv1dKZRr13YRZM,Atlantic Records UK
3MnOoZGbCDAjLf8jOImSbg,Radiculture/Elektra
3tArEX2M5WaHAqBAZoCwjW,Universal Music Group
6p9hXypdyODEkef40K61d1,Universal Music Group
3QyJvpZppP2jNp5yPYRPGJ,"Records Label, LLC"
3gPlX9Zs3tXZZKNCyoOkSm,Columbia/Legacy
6AjREacSERvnQTe6GFTx3c,Island Records
502wXEj9iWWdqaAi0CO75M,Universal Music Group
0c4JocKlxYfBjZep8TJkcI,"Right Hand Music Group, LLC/RCA Records"
506tSgFO28YCEALMLihVPB,Syco Music/Epic
0cmQxbV8TsbNshzBjfCAO5,Universal Music Group
5mi7FKaWE5CtcOjdyxScA7,Interscope
4oQhDQDKMeI6IMlwpXt3j8,Atlantic Records
2l7RPWC3E6eStJJLBsUeCI,4AD
72qA6s4fjF8Y2VX1UDMfp2,Bendo LLC
30D9CrjDAZRrN7esS8CCgO,Interscope
0c78nsgqX6VfniSNWIxwoD,Universal Music Group
1M1dhwZE65bqGfbUdMzvlj,DGC
2mqj8lMnZRYR5hapcNVpRq,WM Mexico
5SqbMEyAt8332ISGiLX0St,RCA/Legacy
4VzzEviJGYUtAeSsJlI9QB,Atlantic Records
6VABPTmDOYrO5cfyKZk7F7,Universal Music Group
43L6RVso9ofWovMxsdWEGo,Sony Music Latin
47oyrKaeobswT4T8zyaxdM,Kygo
415fhs8Ft2VMFY0rWLK4BD,Roc Nation/Columbia
6AR5l9eEiU5gMPv2wT1L9A,Universal Music Group
6gdLfnf2vdNlMTyhJHaDLs,Universal Music Group
2vBLKFrI1rZqB7VtGxcsR5,Poe Boy/Atlantic
0kgy48FPwyVepPIaiO2w7G,Chess Club/RCA Victor
3zHPYwiMJqa3hTBgk695Ae,Epic
3T1SXuvijYFbbsoIXxyhRI,Best Laid Plans/Columbia
6OGzmhzHcjf0uN9j7dYvZH,Blonded
5kprdYds6oZb4iSldfflOT,UMLE - Latino
3KjCdhPbjbLptyJzviKu4P,Positiva
7sSW3tQBtQrO7f6uO4Bcxq,Bad Boy Entertainment/Epic Records
1eTNYVS06XwHjwMssf6Fsx,Capitol Records
3tBkjgxDqAwss76O1YHsSY,Interscope Records
1HQ61my1h3VWp2EBWKlp0n,RCA Records Label
4O04QLiB0lGHQlygXxiMuX,Interscope Records
0SHGFAL8WZUvpWb5iLPp6E,RCA Records Label
1I6FpscJIfwf4T56VxGVsB,Republic Records
0wQ5Sn6RU4yL6WpeiWSaBN,Som Livre
6A764hvsFQK48oNsYo7q9M,Warner Records
2wV72iMZZu677uYCw2giDC,Polydor
75Y4sJ1vwZfEivbsKPzAx6,2019 Casablanca Records & One World Music | Distributed by GLAD Empire
76mvVgXOde87B9aOzLXCOI,Columbia
4rQa0t2qWm1MNPy7DNEUHB,Warner Records
4HPdvrPf9RGfJ2hNYrODpC,Island Def Jam/Motown
6HJDrXs0hpebaRFKA1sF90,Arizona Zervas
32XQ51OITWIlkwB0esqbwd,Broken Bow Records
7Kg4q4c8IP7oc0rtelBXBK,Virgin
2Xqs4kJBrZAHN1XVqy9QOK,300 Entertainment
361T1uXWyuak02E2W6tBs8,Twenty Nine Music Group (Joyner Lucas)
3nAwSh2fcp3M8voQKZS2as,Atlantic Records
1lZahjeu4AhPkg9JARZr5F,Rhino Atlantic
3GNzXsFbzdwM0WKCZtgeNP,Island Records
2ODAEaYlqS88SU4ZZu1bI6,Rhino/Warner Records
3RYdEXhGHojkTILUdtnRVJ,Red Zone Entertainment / IDJ
1n8ESe5nt7EeuZedZUI3yu,"popcultur, Madeon appears courtesy of Columbia Records, a division of Sony Music Entertainment UK Limited"
5MeeResNCJfmDmwmHX4w2D,RCA Records Label
3ycjBixZf7S3WpC5WZhhUK,Rhino Atlantic
5HRB9TeaIHRBxfIm4XZTj6,Parlophone Catalogue
4yKeyQkqI89bpEQRmgUWg3,MER Recordings
3WSazrD65bFptRnMvnesVH,Photo Finish Records
5K18gTgac0q6Jma5HkV1vA,Capitol Records
2Tyx5dLhHYkx6zeAdVaTzN,Warner Records
5YHZaCxCuuK81h4Fimb9rT,Bee Gees Catalog
537cWg3a0Fn9zmPllBPMGh,Universal Music Ltda.
7xV2TzoaVc0ycW7fwBwAml,Columbia
0bJIHF1Or1YBLFBMwv53K2,Bad Boy/Interscope Records
69ny9Y7VrjVP7JNK0xhYke,Roadrunner Records
62U7xIHcID94o20Of5ea4D,Columbia
4ow6xJwn49gpWz7iHpOzWY,Warner Music Nashville
3uFZf8rykoHo7XMIQVYW6r,Legacy Recordings
1tuM8yBePaekEruGsH2J79,Geffen
5xq6RMHNIBA73qld03dR6V,P2019
493HYe7N5pleudEZRyhE7R,Jive
7vfuTRXIAYJz5Uc8SddnTr,Warner Records
0zbw6YNuejcVp8XgDKO0yF,Columbia
4EZoN6mRXNcGxHXZC2doJH,OVO Sound
1nojrwBYMmq5jY1gJYtywa,Columbia
0FyKwRPv0vtwLP2rApCyoU,WM Germany
2IAVHJdaRPFA6MQqXHoG75,Darkroom/Geffen Records
5YuscmEJSgkwWzBafTBKse,Bad Boy / Interscope
5AHWNPo3gllDmixgAoFru4,Capitol Records
61rwEPg49tCJFTXzyWgxJP,Syco Music/Epic
5ptl9Sheh9eWaogxFOZ3PV,Epic/GS9
5zg7gO8BMZpwEt8Cb8PNC0,Parlophone UK
0E4xv5gPjykrwBgBZzI8XG,Universal-Island Records Ltd.
1DILNh7maaYyKxe15V9xLq,Geffen*
0zicd2mBV8HTzSubByj4vP,Generation Now/Atlantic
61G7KL6rpj167r6H4CzS8C,Universal Music Australia Pty. Ltd.
2N7kidh1wA9EoLdf16QWrz,MCA Nashville
750APP0eKVlcgOxaZnBnVt,Quality Control Music (Caroline)
4o3RJndRhHxkieQzQGhmbw,Island Records
2uDTi1PlpSpvAv7IRAoAEU,Cactus Jack / Epic
1Flcx9eDuv7pTGM9nJBmGL,"(SME US Latin) Duars Entertainment, Corp. (2)"
0rmhjUgoVa17LZuS8xWQ3v,Universal Music New Zealand Limited
48Kac3ieDtt9OSp9Fm4g9e,Columbia
1NAmidJlEaVgA3MpcPFYGq,Taylor Swift
1qSOaTvsCOyFJya3v1UzkP,Virgin
2Ek1q2haOnxVqhvVKqMvJe,"Getting Out Our Dreams, Inc./Def Jam Recordings"
3ekwMnFlP79fwylU0W98m0,Sony Music Latin
7H6YocXhKJ46aWF0XoLCSS,LaFace Records
155yGQqPxsYkhV7zQyL95t,El Cartel Records (EC3)
1Czfd5tEby3DbdYNdqzrCa,Alamo Records
500FEaUzn8lN9zWFyZG5C2,XL Recordings
7LN1DM2rLG5GFezakJF4vk,Epic
6v5IVMmY1IvWtbfnQoiFSf,Rhino/Elektra
5rr0xAQfk01cPi1N37jX11,Ministry of Sound Recordings
6hz9f6H7URtoigU517WjD6,Reprise
20mlgqmD6YJwkNuAfLRcDC,S-Curve Records
42QVkdlfEk9uaG0NboeKpq,20-20 Entertainment LLC
7KJTuTXYSnBGNgAxte3CSg,Epic Amsterdam
5EuK2rW0iPINmt21KPbIUQ,Rimas Entertainment LLC
4ZKdRW0AH9sxV09NmWsTkW,iamcosmic
6C2AXbI5gZZ0eEFEQY83yH,Epic
3nR9B40hYLKLcR0Eph3Goc,222 Records/Interscope Records
7BcQMJklRFAz07H2HLTMT0,JYP Entertainment
1RY0I5fe7l6cg46x03Dap6,Ministry Of Sound
3edmYBHOTxfz8NxJE1QmTP,Geffen
04giHQ9zptJUHUvtIyxL9Z,UNI/MOTOWN
2gd6TobdDVuOwzuzb6xL3f,Banger Musik/WM Germany
4FyGpObwABjn0o8Tdp7AZz,Def Jam Recordings
0knL5fTAXqq9oq4Yeyibc8,Priority Records
4nQxblVnnFPehg9ujzdJ8L,Warner Music Philippines
7viSsSKXrDa95CtUcuc1Iv,"YG Entertainment, distributed through Interscope Records"
1ozpmkWcCHwsQ4QTnxOOdT,Cash Money Records Inc.
3pZ6D15onAaT2YyiTbcHmh,Columbia
4qecT0ZJrf35thz2WaEm6P,Indeciso
2zSuxzKE7PIi9LhCk3uL6o,Curb Records
2abBjN2KB4uaJhMV3Qs1xP,Dead Silence/Atlantic
5jkwdY6jS1Hzi8epr6HW7h,Polydor Records
3qAWioFdKw27uQvHloas7l,Virgin
52u4anZbHd6UInnmHRFzba,Atlantic Records
0OkJThJls8FO1lutMzMDJ0,SM Entertainment
4g1ZRSobMefqF6nelkgibi,Republic Records
0X4ZNTZw7SYgrp5rlBQC3N,Epic/Legacy
31lHUoHC3P6BRFzKYLyRJO,"XO Records, LLC and Republic Records"
2Mnl3qdzehsM8V1VbOM7cE,Kontor Records
52iN0AN48yBH5pF6C65ZmI,Def Jam Recordings
2rSrRHcfwJXxni8HczqKAT,Capitol
2Kh43m04B1UkVcpcRa1Zug,Blackened Recordings / Universal Music
37CqAwxTungNxKpIK5vSgE,Beartrap/ Alamo/ Interscope Records
717X9LkHS8UXp8nb79Jnh6,Alesso / Def Jam
4K5E5mWQbECn9aThu6Xnkx,Blackened Recordings / Universal Music
20r762YmB5HeofjMCiPMLv,Roc-A-Fella
6bPpXqJRpjwy0hLyUGtzYc,Quality Control Music/Motown Records
1faqBAWocW4ZOe0OFjudGw,Rich Music
00op2xzUMjsxCj6aCmcnFJ,"Take Over Inc./Limitless Records,LLC."
7ydMeYrv8bFFRkkHepoJM4,Sony BMG Music UK
6l4itLa2SkBAVBASZ2WKFv,2018
4phgwA30YOM1BAhJEm96Al,EMI Recorded Music Australia Pty Ltd
5SBHID8qGG3x52zgoh2ilz,EMI
4eUmncMYQRg0Ot29KKqbuk,Atlantic Records
4Wy1VDoKnISjxJpgBlR9kj,Som Livre
4qZBW3f2Q8y0k1A84d4iAO,Universal Republic Records
7rd4PorIOPjPTy7qdUeeCt,Geffen*
4cdqRn65PB3wyN2Yog1nc8,Atlantic Records UK
29m6DinzdaD0OPqWKGyMdz,Polydor Records
2yN1kxrx1Z1CHO5VMdO2Yk,WEA Latina
2S6p0g6YzG3609Ty45i5Cq,Rich Music
4Aag1alBrdk2TFnATVmn8D,Columbia
6I32dRerwcm3jYRsprxb5k,Sony Music Latin
4nHOF3neSo6Y7OG5OAflkC,"Quality Control Music, LLC"
1CwXS6MAz8Wo7K4TzW9iuR,Columbia
1bcvtuHyO79DNAOOhHEkEm,MER Recordings
3LfVVimEZr5YefjHZvlDzP,Virgin Records Ltd
3ZdkT5buYFi1WQaB0XNNtf,Polar Music International AB
0LzVdypBGpn6dGuHqVGwwt,Def Jam Recordings
2CUT0104gySOIvqwtXeFsX,Roc Nation / Jay-Z
0mjAkDF5xXelx7EOUthdRk,Island Records
5rCCCernTo6IwFwEZM4H53,1st & 15th/Atlantic
6lggWd5q9Rh66OkDE1eNDr,Mogul Vision/Interscope Records
143cxYCazoiNfviHRmxkdv,"Fisher - Follow the FISH, LLC"
3v0AeWgJPrdPPZGt1tS2s0,Cash Money
29ztXcRa43S7vNmka4Cl4x,Atlantic Records
0FgZKfoU2Br5sHOfvZKTI9,Getting Out Our Dreams II / Def Jam Recordings
5EqITahBSjWcU71mbhFPEf,Arista Records
1j0apvEvaWbTmlZpKsfr2D,1st & 15th/Atlantic
7gsWAHLeT0w7es6FofOXk1,Rock The World/IDJ/Kanye LP7
7bhvp31hhYF8kRCZreDmAU,Universal Music International Ltda.
0Um71BYb1Zl8Oa6vSvn2ox,Sony BMG Music Entertainment
1CYQlkKE5Q0khU6eMwVAVt,Sony Music Latin
2yPS6CKbVjymgg7W9yuSxi,Rimas Music
29sTacnS0qA9xri6YS8xLA,Geffen
7nqA49hzXJWPH4cnM8nk6x,NEON16/Interscope Records
0lUL92det7mZ4DaHYmiUEC,Columbia
1GySemCUsaTUREhIPAF3hH,Columbia
6RSpKXfvVzCqtLi6VySxsU,143/Atlantic Entertainment
1l9d1Zj9Iv2eOcdObVhdMy,Captured Tracks
16vOvSLYIZO8xZOpBBQnBZ,Third Pardee Records
6Rrkbe2xgFPfCF2frnzUg3,Lava Music/Republic Records
0V7c0hnrLUFJyHNtjiAT2E,MCA Nashville
1bnHPO4dKK7IjvgrtVBcQh,300 Entertainment/Atl
1Xf5RZ7zQjF2WEkk7KpZVi,Lauv
5PCQtgStgFE0UMZXd9YuYz,2019 Casablanca Records & One World Music | Distributed by GLAD Empire
1CtTTpKbHU8KbHRB4LmBbv,Vertigo Berlin
59zpaLOByFkJhc9D5Xqna9,Quality Control Music/Motown Records
0V4FRK9laLF1enOUga4b2d,Universal Republic Records
4loq6geSoNK85HzGj58wty,Big Brother
3xgS4rfthlsvhW7J2WLiiR,Syco Music/Epic
0cm9LOQUBK3JUgyoRj238z,Columbia Local
7mKevNHhVnZER3BLgI8O4F,TUSA - Karol G & Nicki Minaj
3pHFjWCK7d5YLtEuFwfR5N,Atlantic Records
5wtE5aLX5r7jOosmPhJhhk,Warner Records
4zOhjJfe0dwqsNdDYk622E,Ministry of Sound Recordings
75g3L3m32TIGTugnpNeJDt,So So Def
1keBgl5vblFhSc3nMZxPXG,UMC (Universal Music Catalogue)
3Lh72gPELN4MIUJd3dYN6I,Def Jam Recordings
6FED8aeieEnUWwQqAO9zT1,Quality Control Music - Epic
4lmKt00bHLEeqJRTlNOxXS,El Cartel Records (EC3)
6u5tGarzvESDsQiIpC4SlI,Capitol Records
6EVYTRG1drKdO8OnIQBeEj,Universal Records
3UoOO8m0oxxvUHXUKf3qcZ,Atlantic Records UK
5Hqd8WanKZRnAca5XuaVtA,Silent Records IGA
2xTPxjRdVrHHLAUQNBSIET,Gustavo Mioto
1FKScTiXaADVfAp6gTWHKj,Universal Music Group International
78Fgb88MY0ECc4GVMejqTg,Columbia
4i3rAwPw7Ln2YrKDusaWyT,Darkroom/Interscope Records
0CUMVFalkFhZM6Xo0ErxLi,Sony Music Latin/La Industria
6pNZHxBouGsNlFYv3nxjgI,Rimas Entertainment LLC
1Mhn9VosyjtWn4dMPFlna6,Columbia/Legacy
5EbpxRwbbpCJUepbqVTZ1U,CP Records
507vscnpu2fPaKmA5nC3pX,Russ My Way Inc
56dfEbntfVTMCxjrjggL1e,Capitol Records
3y4AaloFccKNLQcZNS9L8c,Atlantic Records UK
6SsIdN05HQg2GwYLfXuzLB,Wichita Recordings
1co4qjh6yQGXUnVM52yEYb,Rec. 118
49sy06JJUk1CRwkG9wbRYw,Virgin
73ZvpuYhKDr2FW4vlPsTpW,TSNMI / Atlantic
26OJfCFh7u9WmHd3Y3q8IS,Columbia
5TedEgCbtmvDnXzUtXEFJY,Sony Music UK
4NBuascXb3uK0mFUYuJ63f,Silver Cloud/Charlie's Angels
7HQJPTQwijtIlnOLwT0nTX,"I.G. Records, Inc./Universal Records"
0g1F5eGVwX4Sxi1n8ojPkE,Warner Records
2FlH6Ha4zVKWQwCoOt8ldv,Universal Music Ltda.
1nF6jsEiGpdjS7gG3DPaIP,Virgin
7hBV0wo7cDHZQLYnuOJ312,Nice Life/Atlantic
7nXJ5k4XgRj5OLg9m8V3zc,Rhino/Warner Records
45nsubB5EsRVWWqx0ED1ET,Spinnin' Remixes
0tqQu4YWOgxWhsejh9xsVY,Interscope Records*
6vMgb2mih3pPiWUxF8VEdI,RT Industries
3CaQTJU2Cpx7GXTgenmb2r,Fueled By Ramen/Atlantic
4KaiavWFhR7j9tY1f7V6UL,Capitol Records
4Nlbt2EuXedr6UqaeXEI4c,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ
3pPBbp1Nl9n1AM9xFpdKtZ,Motown
0BZbTNqpXFg6lxNv78X7Lp,Lava Music/Republic Records
3nCpXy6LlyXWuFR08tMycK,Capitol
0jYmAPQezr1aG75KerJCdG,UMC (Universal Music Catalogue)
15ufxdU6r8niuSmA9nu3ly,Tower of Doom Music
43Z8iIpoxaCrr27KILZJzs,Universal Music Ltda.
1iNAtkD0iP1wEE8ItzfjZk,Universal Records
7jGNAMzrW5HMXdxl9XyBMG,Riggins Recording Limited
5uYDAwW0SZgcfOFkxrST64,Rhino/Warner Records
1MmVkhiwTH0BkNOU3nw5d3,Kemosabe Records/RCA Records
5vt2sEP5J0VNbYXoA7h2k4,"DUBLEKICK COMPANY, LOEN ENTERTAINMENT"
1OCoLxZ0ThaNLObdcsO4yk,Razor & Tie
7iLuHJkrb9KHPkMgddYigh,Polar Music International AB
6DN7GcZF1HywzrkGN6Eeqk,Aftermath
5tR0alqUd1KMW37vPnsOC4,Rhino
3fxzSn0ObgCjLadyR53ohN,Rimas Entertainment LLC
1hTrdWpdPEeXHQWc9GmpxZ,Republic Records
4JR29CNW14Zc4Z5vflxkoJ,XO Records
0pGumY11G8OGH05ti6jh23,RCA Records Label
4iF44RCCybJtkBkMoqrLW2,Quality Control Music/Motown Records/Capitol Records
1YmJl4Cm06bArz3D560pzk,Prospect Park
3dvjLo2u1kao2ikKIJa6KP,ZYX
02DGbYqBLeNFuCx7SB200D,[PIAS] Recordings Holland
5qfhZ5YkZ4LhEUbYgjrWt6,Daniel Caesar
1xJ7jIK1tT0aVoJw1fPE6r,Republic Records
2gZmrByp6yiyePHi3dzZ1d,eOne Music
0IoleYbJxOgQLuZDkzyzPG,Four Music/Two Sides
4Csoz10NhNJOrCTUoPBdUD,Def Jam Recordings
3P9Pzn7O4Zsr3tsCSsx7Uk,UNI/MOTOWN
6HiGOyRSF5SiFh5Yv5mEu5,Electric Feel Music/300 Entertainment
61qzEZvLqn1PwAPt3lMcyo,Sony Music Entertainment
7bgwcAQW6VqeCgeTgxF40t,Sony Music Catalog
7k1YOwYf369EX0aHeXApWp,Rhino
1JawI0XkEwmQ5Bwef3RMbq,Disruptor Records/Columbia
3Y5gM9xG4U5bXyMjpPWIRP,Tha Alumni Music Group/88 Classic/RCA Records
1drbmKKBqBbWVaIt0AUKGa,G-UNIT RECORDS (GNR)
6stPNzjz40FWTiwlOR98Lp,Rich Music/Ingrooves Records
097eYvf9NKjFnv4xA9s2oV,Universal-Island Records Ltd.
53zV9rZ5yfWgigsmuJtYpG,Pussycat Dolls
6nAjd2MlBY1f1mNu6BsWLO,Kygo
0HiwsXForePsWdIZW6EEkK,Polydor Records
7GCY1J01hcEpdgeY0vtSsN,Atlantic Records UK
0oO8NDzZnAPCN6MAECU1nG,Dreamworks - Shrek II
7EjdDWm76BqSQeaetbMmpv,"UMG Recordings, Inc."
3X1Ljgkvf2cLwi8mMjhvKy,MMG/Atlantic
4MoVPs5mVFmZ4N6RmNTFWB,Guwop Enterprises/Atlantic
5TxrdDAUkipqcb4zGnnwkz,Atlantic Records UK
3vMjckv3marP7H96rP6VKZ,Carbon Fiber Music
46xbsFOp9g1WqTidQEs7YT,La Familia
2lxOYynQ4xHvUZzFVbc1iO,Alamo Records
4FADvCXok2GhepAWLE8Fs1,Grand Hustle/Columbia
13aeLAMXve4Jxd8mNKu068,Spinnin' Records
5PfepkNWgRR2DI02Y8AawC,"Grand Hustle, LLC"
5WndWfzGwCkHzAbQXVkg2V,Rhino Atlantic
0y1rJ1B0Q9MqxX9Svuyuyp,Mogul Vision/Interscope Records
130MGfLj8lB4zyGiCQuhFH,"R4 So Valid, LLC / EMPIRE"
5f6Eu9QtujgGggq5qbbycV,Atlantic Records
2epUYHJteejHG4trbc8drd,Mad Decent
6VFETcEfjilkAng073KLt9,Republic/XO/MB
30gnisiaho0Y6KRWJ7gIaA,Riot Games
0KQDN58Lz8CXOsfIG6tQ7X,Big Beat Records
3CXa4AY5Rt4kymz1vW90WR,MCA Nashville
5vfUKFja5yx8a3TlrxjsjW,Parlophone UK
0AP5O47kJWlaKVnnybKvQI,Island Records
3xybjP7r2VsWzwvDQipdM0,Golden Child Recordings
08ibdX8K0GETv20UEku3sm,RCA Records Label
6LGR2plk2Yk4A33CAktJN3,"Grand Hustle, LLC"
2TRJMLAU1nVzGA7Zpvkl7L,Universal Music
5gj88AvRakDbbIUtC7cDzZ,Mad Love/Interscope Records
5fkFWJ9LZizXE4yPenNGuy,#Merky
2i6nd4FV6y7K9fln6eelmR,Epic/Immortal
02XOoh8XrlCc466QkkjGk5,WM Mexico
76oMr4Y2pOtcrvZLc2ZikF,Geffen*
0sGGdQF7f03jwgaD9qhtUQ,WM Mexico
3t6Z2qoBVCS4NHNI25XECH,Grade A Productions/Interscope Records
1NwNUaRL9JFy6Ha2uWaKu7,Crunchy Frog
66QwiCFDLtRbrZ5Vs9wlL9,Capitol Records
1SN6N3fNkZk5oXQ9X46QZ3,RBMG/Def Jam
3Aw8a13WJi24hkjRRtMp9n,Columbia
0pV0Mx07aMApIpF19oSQgY,MBK Entertainment/RCA Records
6f6tko6NWoH00cyFOl4VYQ,Warner Records
54OXaFd0PtGtAgauTmARkD,Columbia
1oWxRkI4V9d3hH3PqWpx9H,Jive
0v4EQZn8clJmIKltNv5h0Y,Asylum
52q9xNv8COtSU9phlbO5sg,Def Soul
3eZd2XbhLyPcgbgcsLTZh3,Roadrunner Records
55Wnt6L8wZHQKQLC6qQe8k,Sony Music Latin
1To7kv722A8SpZF789MZy7,DGC
5s0rmjP8XOPhP6HhqOhuyC,Universal Records
4FAW4D50oWaQ3EoRcsJduh,Access Records
5uYNj1HkZrWKAkhEYcGmJr,CAPITOL CATALOG MKT (C92)
48rypPDKdKiusMXKaYcEGV,Paul McCartney Catalog
0v5BqH7RQlIuJIWfQCl1Bp,Universal-Island Records Ltd.
1S7KWH0szrqutOvzsqxiBv,88 Classic
34K1Kvskt9arWy8E1Gz3Lw,Epic
0KstePQUSiImpAIAP2XM5U,Mr. 305 Records
1LaeNhiUpL3X6N0LcFvuDF,Epic/Portrait
6EobpC5SDFy5DF50dWNVGF,Epic/We The Best
7a8mrq83VEf0PoFh6pvtsb,Universal Records
1MvF4ulZKH7SaDQs9rE5nc,Atlantic Records UK
5klPnHQ5dy6Qm2Ul7h1lp5,DreamWorks
2WrNHOba5u6P9S9xEboaUy,10 Summers Records/Interscope Records
4JdEAA9aYadM2pZ96VHKNL,UNI/MOTOWN
5d71Imt5CIb7LpQwDMQ093,Geffen*
7HvIrSkKGJCzd8AKyjTJ6Q,Parlophone UK
6awRIA7NUQR60qdAz3OZjQ,"Ultra Records, LLC"
0Xks5v0dve8Gh2tRHIekjo,16 Inch Records
4UzyEKZKmEIKT1KkWO3Crp,Spinnin' Records
2ucS4apziMY7gaBIQc2tal,Parlophone Sweden
5wc12ZsmXNIlppTmNFZFLU,Chrysalis\EMI Records (USA)
3qxwpUjTISxyXKXrHx7zwX,2019 Casablanca Records & One World Music | Distributed by GLAD Empire
3wDMK9yGHVUEweHksZmGTU,Atlantic Records
3iswzHMQTIrZJePjp5iuko,Atlantic Records
0AVPusXNzK1jWwefBiPJ5I,Young Turks Recordings
7FUJDqWr0PvHJyIJeCsswA,JINX Music
0ks45m1bsP2JsZpM5D2FFA,Warner Records
0veZCRGPKNnX0ufHxiUnTM,Atlantic/Warner Music Nashville
3OZgEywV4krCZ814pTJWr7,Universal Records
7dxKtc08dYeRVHt3p9CZJn,XL Recordings
4UMjBXcRqIgMZ1XumU2x5T,Warner Records
0BHgyJ3dblyBOmxV8pRmGg,Colour Vision Records/Sony Music Entertainment
1oxKlNFmKZ4heJRiBP0Sny,Sony Music Latin
4IU5ADOJ9DnVa9clXVhrEE,Columbia/B1 Recordings
7FTzcNdsKhMe53orWXsai8,Epic Amsterdam
3rDn7vWteVTxTbuLQXb6eC,Motown
4qq2wMyCT0xIFiO9MkUWOW,Epic
15WGxD1MLrqABhhH1ZTdSO,Urban
55HZ2ectg1mMTEKDqIq3kC,Rhino Atlantic
3Cse4lihKX7ww99QnZGQAh,Columbia/Last Kings Records
5NC9EpoBx72YRbGhlHWMPa,"Duars Entertainment, Corp."
1TTxcgs3zEngN0EB56yXzY,Teleport Records / Island Records
4BQUTZlR3OMrBorJo1ahoY,Columbia
50Zz8CkIhATKUlQMbHO3k1,Domino Recording Co
3da6Ihr5l6xjOCDs5sTXIu,Jack Johnson
1OO7kdJ4OzWbjcroJEpfTH,Geffen
35KafpmKh0nDLzBLV75MpR,Epic
7LPfdVDw4uXf9Bw5LQDESf,Rhino/Elektra
759BaVI4pjAh6l16xqm56V,JYP Entertainment
71ENjmi6q2b47hiNL7eEnt,EMI
2FbviTPUjgJJUxsGM1sGDq,Island Records
5j1ZsFyNCsnt62prbs85eE,Universal-Island Records Ltd.
25Vt8FvZBx4BsSJWEsF7sJ,Universal-Island Records Ltd.
6SWmGozzQDUaczHXMuE8Za,Polydor Records
54DjkEN3wdCQgfCTZ9WjdB,Warner Records
0smWYh2nQsaZNonBGZpZMn,Guwop Enterprises/Atlantic
3coLNlyStg9h7f8CZ103Rl,Sony Music Entertainment
61IAfZngW0BgATiyHJPijP,Korn
4ZoXNDicq0MrsGk1pM883o,Parlophone (France)
28561uZztshyZSVG6ElL62,Rich Music/Interscope Records
4EZDdNda2DHRyqoDgTpS4l,Cash Money
1Uf67JAtkVWfdydzFFqNF2,Jonas Brothers Recording
4Rvzx3X6hcDb7nty1IzVP4,ByStorm Entertainment/RCA Records
2B4y3j02ho6XNF8BEzx3JF,UMGRI Interscope
1jWmEhn3ggaL6isoyLfwBn,Rhino/Elektra
6dC6J5qkPcJ1iGshEN5MpX,Def Soul
4UXg0K9s6iGFntzsrYDdWF,Vertigo Berlin
1BqgA0LjVFVKEbiCyqIjah,Universal Music Spain S.L.
2YQptVBjUJeIOBavD1AyXg,Records/Columbia
2lATw9ZAVp7ILQcOKPCPqp,BIGHIT MUSIC / HYBE
0UnBZ8laFgLUq5Ty5vbikQ,Riot Games
5PfnCqRbdfIDMb1x3MPQam,Warner Records
1CqADkcK8HJY1ss4i3cJqU,Universal Music Ltda.
7mEjsBlRmfP63cH1gdPT6A,Chrysalis\EMI Records (USA)
2U2oPaAXBB5oD0SW97HBo6,Urban
5oXBmKbyJeQftWMo87cQ9F,XL Recordings
4NwG11AsDJluT732lSjMrV,Parlophone UK
42ZO19JImkKWh6y7rfvrfM,DALE PLAY Records
1NsTSXjVNE7XmZ8PmyW0wl,South Coast Music Group/Interscope Records
2ms8D5cy72qBtVnxKlXtP3,Photo Finish Records
3844bY26oeSkqd06th4EYp,Columbia
