track,track_id,artist,album,sp_release_date,duration,explicit,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,time_signature,playcount,video_id,view,channelTitle,yt_release_date,title,genres
Take Me To Church,7dS5EaCoMnN7DzlpT6aRn2,Hozier,Hozier (Deluxe),2014-05-20,04:2,0,0.566,0.664,4,-5.303,0,0.0464,0.0,0.116,0.437,128.945,4,1581787330,PVjiKRfKpPI,549490148,HozierVEVO,2014-03-25T14:00:03Z,Hozier - Take Me To Church (Official Video),r&b
Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,17,2017-08-25,01:59,1,0.872,0.391,0,-9.144,0,0.242,4.13e-06,0.297,0.437,134.021,4,1586545062,FAucVNRx_mU,594511578,XXXTENTACION,2017-08-25T16:38:44Z,XXXTENTACION - Jocelyn Flores (Audio),rock
Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,17,2017-08-25,01:59,1,0.872,0.391,0,-9.144,0,0.242,4.13e-06,0.297,0.437,134.021,4,1586545062,FAucVNRx_mU,594511578,XXXTENTACION,2017-08-25T16:38:44Z,XXXTENTACION - Jocelyn Flores (Audio),hip hop
Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,17,2017-08-25,01:59,1,0.872,0.391,0,-9.144,0,0.242,4.13e-06,0.297,0.437,134.021,4,1586545062,FAucVNRx_mU,594511578,XXXTENTACION,2017-08-25T16:38:44Z,XXXTENTACION - Jocelyn Flores (Audio),electronic-dance
Stay With Me,7IHOIqZUUInxjVkko181PB,Sam Smith,In The Lonely Hour (Deluxe Edition),2014-01-01,02:53,0,0.5,0.418,0,-6.535,1,0.0377,0.000193,0.11,0.176,84.899,4,1440133743,pB-5XG-DbAA,1105894923,SamSmithVEVO,2014-03-28T00:00:01Z,Sam Smith - Stay With Me (Official Video),r&b
Cheap Thrills,7BPw9h8vCIX94N0rjFU12S,Sia,This Is Acting,2016-02-18,03:32,0,0.628,0.698,6,-5.608,0,0.105,0.00143,0.0907,0.732,89.976,4,1357635021,31crA53Dgu0,664778717,SiaVEVO,2016-03-21T14:00:01Z,Sia - Cheap Thrills (Performance Edit),pop
Cheap Thrills,7BPw9h8vCIX94N0rjFU12S,Sia,This Is Acting,2016-02-18,03:32,0,0.628,0.698,6,-5.608,0,0.105,0.00143,0.0907,0.732,89.976,4,1357635021,31crA53Dgu0,664778717,SiaVEVO,2016-03-21T14:00:01Z,Sia - Cheap Thrills (Performance Edit),electronic-dance
Treat You Better,53B2XmmjJ9rriW1qciMBeX,Shawn Mendes,Treat You Better,2016-06-03,03:8,0,0.45,0.825,10,-4.066,0,0.372,0.0,0.109,0.742,82.823,4,1424183892,lY2yjAdbvdQ,2166517494,ShawnMendesVEVO,2016-07-12T17:00:05Z,Shawn Mendes - Treat You Better,pop
Let Her Go,3ZxsClaR81YqW3GTSvCTke,Passenger,All the Little Lights,2012-06-29,04:13,0,0.479,0.545,7,-7.346,1,0.0688,0.0,0.0963,0.244,74.897,4,1480903789,RBumgq5yVrA,3120162725,Passenger,2012-07-25T22:28:26Z,Passenger | Let Her Go (Official Video),rock
Uptown Funk (feat. Bruno Mars),32OlwWuMpZ6b0aN2RZOeMS,Mark Ronson,Uptown Special,2015-01-12,04:30,0,0.856,0.609,0,-7.223,1,0.0824,8.15e-05,0.0344,0.928,114.988,4,1408467938,OPf0YbXqDm0,4370411937,MarkRonsonVEVO,2014-11-19T14:00:18Z,Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,r&b
Uptown Funk (feat. Bruno Mars),32OlwWuMpZ6b0aN2RZOeMS,Mark Ronson,Uptown Special,2015-01-12,04:30,0,0.856,0.609,0,-7.223,1,0.0824,8.15e-05,0.0344,0.928,114.988,4,1408467938,OPf0YbXqDm0,4370411937,MarkRonsonVEVO,2014-11-19T14:00:18Z,Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,pop
Uptown Funk (feat. Bruno Mars),32OlwWuMpZ6b0aN2RZOeMS,Mark Ronson,Uptown Special,2015-01-12,04:30,0,0.856,0.609,0,-7.223,1,0.0824,8.15e-05,0.0344,0.928,114.988,4,1408467938,OPf0YbXqDm0,4370411937,MarkRonsonVEVO,2014-11-19T14:00:18Z,Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,hip hop
Uptown Funk (feat. Bruno Mars),32OlwWuMpZ6b0aN2RZOeMS,Mark Ronson,Uptown Special,2015-01-12,04:30,0,0.856,0.609,0,-7.223,1,0.0824,8.15e-05,0.0344,0.928,114.988,4,1408467938,OPf0YbXqDm0,4370411937,MarkRonsonVEVO,2014-11-19T14:00:18Z,Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,electronic-dance
Uptown Funk (feat. Bruno Mars),32OlwWuMpZ6b0aN2RZOeMS,Mark Ronson,Uptown Special,2015-01-12,04:30,0,0.856,0.609,0,-7.223,1,0.0824,8.15e-05,0.0344,0.928,114.988,4,1408467938,OPf0YbXqDm0,4370411937,MarkRonsonVEVO,2014-11-19T14:00:18Z,Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,rock
Unforgettable,1F2HXIJrE2Xn81OzT2zZvW,French Montana,Unforgettable,2017,03:54,1,0.726,0.769,6,-5.043,1,0.123,0.0101,0.104,0.733,97.985,4,1374460202,CTFtOOh47oo,1320063324,FrenchMontanaVEVO,2017-04-14T04:01:00Z,French Montana - Unforgettable ft. Swae Lee,electronic-dance
Unforgettable,1F2HXIJrE2Xn81OzT2zZvW,French Montana,Unforgettable,2017,03:54,1,0.726,0.769,6,-5.043,1,0.123,0.0101,0.104,0.733,97.985,4,1374460202,CTFtOOh47oo,1320063324,FrenchMontanaVEVO,2017-04-14T04:01:00Z,French Montana - Unforgettable ft. Swae Lee,hip hop
Chandelier,4VrWlk8IQxevMvERoX08iC,Sia,1000 Forms Of Fear,2014-07-04,03:36,0,0.399,0.787,1,-2.88,1,0.0499,6.07e-05,0.0685,0.572,117.089,5,1206564218,2vjPBrBU-TM,2443339762,SiaVEVO,2014-05-06T13:00:03Z,Sia - Chandelier (Official Video),pop
Girls Like You (feat. Cardi B) - Cardi B Version,7fa9MBXhVfQ8P8Df9OEbD8,Maroon 5,Red Pill Blues (Deluxe),2018-06-15,03:56,1,0.851,0.541,0,-6.825,1,0.0505,0.0,0.13,0.448,124.959,4,1357626708,aJOTlE1K90k,3191485046,Maroon5VEVO,2018-05-31T04:00:00Z,Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),pop
Girls Like You (feat. Cardi B) - Cardi B Version,7fa9MBXhVfQ8P8Df9OEbD8,Maroon 5,Red Pill Blues (Deluxe),2018-06-15,03:56,1,0.851,0.541,0,-6.825,1,0.0505,0.0,0.13,0.448,124.959,4,1357626708,aJOTlE1K90k,3191485046,Maroon5VEVO,2018-05-31T04:00:00Z,Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),rock
Cold Water (feat. Justin Bieber & MØ),6DNtNfH8hXkqOX1sjqmI7p,Major Lazer,Cold Water (feat. Justin Bieber & MØ),2016-07-22,03:5,0,0.608,0.798,6,-5.092,0,0.0432,0.0,0.156,0.501,92.943,4,1233653508,a59gmGkq_pw,1017035864,Major Lazer Official,2016-07-22T03:57:03Z,Major Lazer - Cold Water (feat. Justin Bieber &amp; MØ) (Official Lyric Video),
What Do You Mean?,1ds2QsfhAAfRiaFMGDzrdb,Justin Bieber,What Do You Mean?,2015-08-28,03:28,0,0.842,0.564,5,-8.042,0,0.105,0.00024,0.0912,0.782,124.984,4,1244756194,DK_0jXPuIr0,2173804568,JustinBieberVEVO,2015-08-31T03:00:00Z,Justin Bieber - What Do You Mean? (Official Music Video),pop
What Do You Mean?,1ds2QsfhAAfRiaFMGDzrdb,Justin Bieber,What Do You Mean?,2015-08-28,03:28,0,0.842,0.564,5,-8.042,0,0.105,0.00024,0.0912,0.782,124.984,4,1244756194,DK_0jXPuIr0,2173804568,JustinBieberVEVO,2015-08-31T03:00:00Z,Justin Bieber - What Do You Mean? (Official Music Video),electronic-dance
Despacito (Featuring Daddy Yankee),4aWmUDTfIPGksMNLV2rQP2,Luis Fonsi,Despacito (Featuring Daddy Yankee),2017-01-13,03:48,0,0.66,0.786,2,-4.757,1,0.17,0.0,0.112,0.846,177.833,4,1318319312,kJQP7kiw5Fk,7636805909,LuisFonsiVEVO,2017-01-13T05:00:02Z,Luis Fonsi - Despacito ft. Daddy Yankee,hip hop
Despacito (Featuring Daddy Yankee),4aWmUDTfIPGksMNLV2rQP2,Luis Fonsi,Despacito (Featuring Daddy Yankee),2017-01-13,03:48,0,0.66,0.786,2,-4.757,1,0.17,0.0,0.112,0.846,177.833,4,1318319312,kJQP7kiw5Fk,7636805909,LuisFonsiVEVO,2017-01-13T05:00:02Z,Luis Fonsi - Despacito ft. Daddy Yankee,pop
7 Years,23ihGIrYOSzNNGJ6STAxI4,Lukas Graham,Lukas Graham (Blue Album),2015-06-26,03:57,0,0.741,0.473,10,-5.829,1,0.0603,0.0,0.391,0.342,119.951,4,1318135344,LHCob76kigA,1210226260,Lukas Graham,2015-12-15T15:01:55Z,Lukas Graham - 7 Years [Official Music Video],r&b
7 Years,23ihGIrYOSzNNGJ6STAxI4,Lukas Graham,Lukas Graham (Blue Album),2015-06-26,03:57,0,0.741,0.473,10,-5.829,1,0.0603,0.0,0.391,0.342,119.951,4,1318135344,LHCob76kigA,1210226260,Lukas Graham,2015-12-15T15:01:55Z,Lukas Graham - 7 Years [Official Music Video],pop
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",6JV2JOEocMgcZxYSZelKcc,Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",2016-05-06,03:56,0,0.666,0.83,0,-5.715,1,0.0751,0.0,0.191,0.702,113.03,4,1298108858,ru0K8uYEZWw,1482482247,justintimberlakeVEVO,2016-05-17T04:00:01Z,CAN&#39;T STOP THE FEELING! (from DreamWorks Animation&#39;s &quot;TROLLS&quot;) (Official Video),electronic-dance
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",6JV2JOEocMgcZxYSZelKcc,Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",2016-05-06,03:56,0,0.666,0.83,0,-5.715,1,0.0751,0.0,0.191,0.702,113.03,4,1298108858,ru0K8uYEZWw,1482482247,justintimberlakeVEVO,2016-05-17T04:00:01Z,CAN&#39;T STOP THE FEELING! (from DreamWorks Animation&#39;s &quot;TROLLS&quot;) (Official Video),pop
Stitches,1WP1r7fuvRqZRnUaTi2I1Q,Shawn Mendes,Handwritten (Deluxe),2015-04-13,03:27,0,0.746,0.754,1,-6.681,1,0.067,0.0,0.0486,0.764,149.882,4,1364515652,VbfpW0pbvaU,1402340720,ShawnMendesVEVO,2015-06-25T00:00:01Z,Shawn Mendes - Stitches (Official Video),pop
Cheerleader (Felix Jaehn Remix) - Radio Edit,4fTHdMTq0Znl3djLI1Typn,OMI,Cheerleader (Felix Jaehn Remix Radio Edit),2015-01-23,03:0,0,0.827,0.576,4,-7.774,1,0.0372,0.029,0.0656,0.41,118.04,4,1229062377,jGflUbPQfW8,1141834593,Ultra Music,2015-04-08T07:00:02Z,OMI - Cheerleader (Felix Jaehn Remix) [Official Video],reggae
Cheerleader (Felix Jaehn Remix) - Radio Edit,4fTHdMTq0Znl3djLI1Typn,OMI,Cheerleader (Felix Jaehn Remix Radio Edit),2015-01-23,03:0,0,0.827,0.576,4,-7.774,1,0.0372,0.029,0.0656,0.41,118.04,4,1229062377,jGflUbPQfW8,1141834593,Ultra Music,2015-04-08T07:00:02Z,OMI - Cheerleader (Felix Jaehn Remix) [Official Video],electronic-dance
This Is What You Came For (feat. Rihanna),0azC730Exh71aQlOt9Zj3y,Calvin Harris,This Is What You Came For (feat. Rihanna),2016-04-29,03:42,0,0.631,0.927,9,-2.787,0,0.0332,0.119,0.148,0.465,123.962,4,1213657821,kOkQ4T5WO9E,2527299192,CalvinHarrisVEVO,2016-06-17T04:01:00Z,Calvin Harris - This Is What You Came For (Official Video) ft. Rihanna,electronic-dance
That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,24K Magic,2016-11-17,03:27,0,0.853,0.56,1,-4.961,1,0.0406,0.0,0.0944,0.86,134.066,4,1311142102,PMivT7MJ41M,1944762694,Bruno Mars,2017-03-02T02:00:11Z,Bruno Mars - That’s What I Like (Official Music Video),hip hop
That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,24K Magic,2016-11-17,03:27,0,0.853,0.56,1,-4.961,1,0.0406,0.0,0.0944,0.86,134.066,4,1311142102,PMivT7MJ41M,1944762694,Bruno Mars,2017-03-02T02:00:11Z,Bruno Mars - That’s What I Like (Official Music Video),jazz
That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,24K Magic,2016-11-17,03:27,0,0.853,0.56,1,-4.961,1,0.0406,0.0,0.0944,0.86,134.066,4,1311142102,PMivT7MJ41M,1944762694,Bruno Mars,2017-03-02T02:00:11Z,Bruno Mars - That’s What I Like (Official Music Video),r&b
Work from Home (feat. Ty Dolla $ign),4tCtwWceOPWzenK2HAIJSb,Fifth Harmony,7/27 (Deluxe),2016-05-27,03:34,0,0.803,0.585,8,-5.861,1,0.0432,3.94e-06,0.0644,0.593,105.017,4,1168855899,5GL9JoH4Sws,2515922663,FifthHarmonyVEVO,2016-02-26T12:05:00Z,Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,pop
Work from Home (feat. Ty Dolla $ign),4tCtwWceOPWzenK2HAIJSb,Fifth Harmony,7/27 (Deluxe),2016-05-27,03:34,0,0.803,0.585,8,-5.861,1,0.0432,3.94e-06,0.0644,0.593,105.017,4,1168855899,5GL9JoH4Sws,2515922663,FifthHarmonyVEVO,2016-02-26T12:05:00Z,Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,r&b
Hello,1MDoll6jK4rrk2BcFRP5i7,Adele,Hello,2015-10-23,04:56,0,0.471,0.431,5,-6.129,0,0.0342,0.0,0.0854,0.289,157.98,4,1209503939,YQHsXMglC9A,2914738491,AdeleVEVO,2015-10-23T06:54:18Z,Adele - Hello,r&b
Can't Feel My Face,3X38ErFiKgzUxinBlhwuWm,The Weeknd,Can’t Feel My Face,2015-06-09,03:36,0,0.713,0.766,9,-5.389,0,0.0455,0.0,0.0981,0.547,107.984,4,1221850593,KEI4qSrkPAs,1220468317,TheWeekndVEVO,2015-07-29T16:00:02Z,The Weeknd - Can&#39;t Feel My Face (Official Video),pop
Can't Feel My Face,3X38ErFiKgzUxinBlhwuWm,The Weeknd,Can’t Feel My Face,2015-06-09,03:36,0,0.713,0.766,9,-5.389,0,0.0455,0.0,0.0981,0.547,107.984,4,1221850593,KEI4qSrkPAs,1220468317,TheWeekndVEVO,2015-07-29T16:00:02Z,The Weeknd - Can&#39;t Feel My Face (Official Video),electronic-dance
Can't Feel My Face,3X38ErFiKgzUxinBlhwuWm,The Weeknd,Can’t Feel My Face,2015-06-09,03:36,0,0.713,0.766,9,-5.389,0,0.0455,0.0,0.0981,0.547,107.984,4,1221850593,KEI4qSrkPAs,1220468317,TheWeekndVEVO,2015-07-29T16:00:02Z,The Weeknd - Can&#39;t Feel My Face (Official Video),r&b
Heathens,6i0V12jOa3mr6uu4WYhUBr,Twenty One Pilots,Heathens,2016-06-16,03:16,0,0.732,0.396,4,-9.348,0,0.0286,3.58e-05,0.105,0.548,90.024,4,1278885880,UprcpdwuwCg,1770813905,Fueled By Ramen,2016-06-21T22:25:16Z,twenty one pilots: Heathens (from Suicide Squad: The Album) [OFFICIAL VIDEO],rock
See You Again (feat. Charlie Puth),7wqSzGeodspE3V6RBD5W8L,Wiz Khalifa,See You Again (feat. Charlie Puth),2015-03-10,03:50,0,0.689,0.481,10,-7.503,1,0.0815,1.03e-06,0.0649,0.283,80.025,4,1292833053,RgKAFK5djSk,5333250929,Wiz Khalifa,2015-04-07T03:00:03Z,Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack,hip hop
See You Again (feat. Charlie Puth),7wqSzGeodspE3V6RBD5W8L,Wiz Khalifa,See You Again (feat. Charlie Puth),2015-03-10,03:50,0,0.689,0.481,10,-7.503,1,0.0815,1.03e-06,0.0649,0.283,80.025,4,1292833053,RgKAFK5djSk,5333250929,Wiz Khalifa,2015-04-07T03:00:03Z,Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack,pop
Radioactive,6Ep6BzIOB9tz3P4sWqiiAB,Imagine Dragons,Night Visions (Deluxe),2012-09-04,03:7,0,0.473,0.777,9,-3.698,1,0.059,7.87e-05,0.671,0.21,136.249,4,1252157740,ktvTqknDobU,1329978622,ImagineDragonsVEVO,2012-12-10T16:40:07Z,Imagine Dragons - Radioactive,rock
Psycho (feat. Ty Dolla $ign),7wrDRQgHlvDnimrRHfQZxt,Post Malone,Psycho (feat. Ty Dolla $ign),2018-02-23,03:41,1,0.748,0.546,8,-8.134,1,0.106,0.0,0.112,0.413,140.005,4,1241801770,au2n7VVGv_c,908699761,PostMaloneVEVO,2018-03-23T04:00:00Z,Post Malone - Psycho ft. Ty Dolla $ign,r&b
Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),2016-10-21,04:11,0,0.72,0.763,9,-4.068,0,0.0523,0.0,0.18,0.742,101.965,4,1157476580,papuvlVeZg8,2606099486,Clean Bandit,2016-10-21T11:30:36Z,Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],
Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),2016-10-21,04:11,0,0.72,0.763,9,-4.068,0,0.0523,0.0,0.18,0.742,101.965,4,1157476580,papuvlVeZg8,2606099486,Clean Bandit,2016-10-21T11:30:36Z,Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],electronic-dance
Wake Me Up - Radio Edit,6g1NlCpW7fgqDnWbCCDrHl,Avicii,True,2013-01-01,04:7,0,0.532,0.783,2,-5.697,1,0.0523,0.0012,0.161,0.643,124.08,4,1435172514,IcrbM1l_BoI,2118665015,AviciiOfficialVEVO,2013-07-29T15:55:09Z,Avicii - Wake Me Up (Official Video),electronic-dance
Attention,4iLqG9SeJSnt0cSPICSjxv,Charlie Puth,Attention,2017-04-20,03:31,0,0.774,0.626,3,-4.432,0,0.0432,3.12e-05,0.0848,0.777,100.041,4,1241706255,nfs8NYg7yQM,1313281846,Charlie Puth,2017-04-24T17:00:05Z,Charlie Puth - Attention [Official Video],rock
I'm the One,72Q0FQQo32KJloivv5xge2,DJ Khaled,I'm the One,2017-04-27,04:49,1,0.599,0.667,7,-4.267,1,0.0367,0.0,0.134,0.817,80.984,4,1081466519,weeI1G46q0o,1593219023,DJKhaledVEVO,2017-04-28T10:00:04Z,"DJ Khaled - I&#39;m The One ft. Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",hip hop
I'm the One,72Q0FQQo32KJloivv5xge2,DJ Khaled,I'm the One,2017-04-27,04:49,1,0.599,0.667,7,-4.267,1,0.0367,0.0,0.134,0.817,80.984,4,1081466519,weeI1G46q0o,1593219023,DJKhaledVEVO,2017-04-28T10:00:04Z,"DJ Khaled - I&#39;m The One ft. Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",pop
Work,14WWzenpaEgQZlqPq2nk4v,Rihanna,ANTI (Deluxe),2016-01-28,03:39,1,0.725,0.534,11,-6.238,1,0.0946,0.0,0.0919,0.558,91.974,4,1082302403,HL1UzIK-flA,1236365246,RihannaVEVO,2016-02-22T17:00:00Z,Rihanna - Work (Explicit) ft. Drake,electronic-dance
Work,14WWzenpaEgQZlqPq2nk4v,Rihanna,ANTI (Deluxe),2016-01-28,03:39,1,0.725,0.534,11,-6.238,1,0.0946,0.0,0.0919,0.558,91.974,4,1082302403,HL1UzIK-flA,1236365246,RihannaVEVO,2016-02-22T17:00:00Z,Rihanna - Work (Explicit) ft. Drake,pop
Work,14WWzenpaEgQZlqPq2nk4v,Rihanna,ANTI (Deluxe),2016-01-28,03:39,1,0.725,0.534,11,-6.238,1,0.0946,0.0,0.0919,0.558,91.974,4,1082302403,HL1UzIK-flA,1236365246,RihannaVEVO,2016-02-22T17:00:00Z,Rihanna - Work (Explicit) ft. Drake,r&b
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",3NdDpSvN911VPGivFlV5d0,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),2016-12-09,04:5,0,0.735,0.451,0,-8.374,1,0.0585,1.3e-05,0.325,0.0862,117.973,4,1175213536,7F37r50VUTQ,651691105,TaylorSwiftVEVO,2017-01-27T05:00:30Z,"ZAYN, Taylor Swift - I Don’t Wanna Live Forever (Fifty Shades Darker)",electronic-dance
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",3NdDpSvN911VPGivFlV5d0,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),2016-12-09,04:5,0,0.735,0.451,0,-8.374,1,0.0585,1.3e-05,0.325,0.0862,117.973,4,1175213536,7F37r50VUTQ,651691105,TaylorSwiftVEVO,2017-01-27T05:00:30Z,"ZAYN, Taylor Swift - I Don’t Wanna Live Forever (Fifty Shades Darker)",r&b
It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,Kygo,It Ain't Me (with Selena Gomez),2017-02-16,03:41,0,0.64,0.533,0,-6.596,1,0.0706,0.0,0.0864,0.515,99.968,4,1118411877,D5drYkLiLI8,576059958,KygoOfficialVEVO,2017-02-16T05:00:01Z,Kygo &amp; Selena Gomez - It Ain&#39;t Me (Audio),electronic-dance
Light It Up (feat. Nyla & Fuse ODG) - Remix,6lDo13SSgTv0WbyUQKgnjk,Major Lazer,Peace Is the Mission (Extended Edition),2015-11-27,02:46,0,0.746,0.877,9,-3.782,0,0.0666,0.000833,0.233,0.751,107.985,4,1016434184,AO7Suyq3xJA,13095367,Major Lazer Official,2015-06-09T19:15:26Z,Major Lazer - Light It Up (feat. Nyla) (Official Lyric Video),electronic-dance
Mi Gente,2rb5MvYT7ZIxbKW5hfcHx8,J Balvin,Mi Gente,2017-06-30,03:9,0,0.543,0.677,11,-4.915,0,0.0993,6.21e-06,0.13,0.294,103.809,4,1151376577,wnJ6LuUFpMo,3004360370,jbalvinVEVO,2017-06-30T04:00:05Z,"J Balvin, Willy William - Mi Gente (Official Video)",electronic-dance
Mi Gente,2rb5MvYT7ZIxbKW5hfcHx8,J Balvin,Mi Gente,2017-06-30,03:9,0,0.543,0.677,11,-4.915,0,0.0993,6.21e-06,0.13,0.294,103.809,4,1151376577,wnJ6LuUFpMo,3004360370,jbalvinVEVO,2017-06-30T04:00:05Z,"J Balvin, Willy William - Mi Gente (Official Video)",hip hop
We Don't Talk Anymore (feat. Selena Gomez),06KyNuuMOX1ROXRhj787tj,Charlie Puth,Nine Track Mind,2016-01-29,03:38,0,0.728,0.563,1,-8.053,0,0.134,0.0,0.179,0.352,100.017,4,1233581189,i_yLpCLMaKk,256504847,Charlie Puth,2016-07-19T14:00:54Z,Charlie Puth &amp; Selena Gomez - We Don&#39;t Talk Anymore [Official Live Performance],pop
Counting Stars,519uJbE3zyKLlToVA65PrP,OneRepublic,Native (Deluxe),2013-01-01,04:17,0,0.665,0.7,1,-4.946,0,0.042,0.0,0.119,0.473,121.961,4,1399096907,hT_nvWreIhg,3447619420,OneRepublicVEVO,2013-05-31T07:00:36Z,OneRepublic - Counting Stars (Official Music Video),pop
Counting Stars,519uJbE3zyKLlToVA65PrP,OneRepublic,Native (Deluxe),2013-01-01,04:17,0,0.665,0.7,1,-4.946,0,0.042,0.0,0.119,0.473,121.961,4,1399096907,hT_nvWreIhg,3447619420,OneRepublicVEVO,2013-05-31T07:00:36Z,OneRepublic - Counting Stars (Official Music Video),rock
Sugar,6DrBnEWZ5kxvBiBaDaGQnc,Maroon 5,V (Deluxe),2014-08-29,03:55,1,0.743,0.764,1,-7.071,1,0.0339,0.0,0.0854,0.895,120.045,4,1258261565,09R8_2nJtjg,3593874013,Maroon5VEVO,2015-01-14T15:00:11Z,Maroon 5 - Sugar (Official Music Video),electronic-dance
Sugar,6DrBnEWZ5kxvBiBaDaGQnc,Maroon 5,V (Deluxe),2014-08-29,03:55,1,0.743,0.764,1,-7.071,1,0.0339,0.0,0.0854,0.895,120.045,4,1258261565,09R8_2nJtjg,3593874013,Maroon5VEVO,2015-01-14T15:00:11Z,Maroon 5 - Sugar (Official Music Video),r&b
Sugar,6DrBnEWZ5kxvBiBaDaGQnc,Maroon 5,V (Deluxe),2014-08-29,03:55,1,0.743,0.764,1,-7.071,1,0.0339,0.0,0.0854,0.895,120.045,4,1258261565,09R8_2nJtjg,3593874013,Maroon5VEVO,2015-01-14T15:00:11Z,Maroon 5 - Sugar (Official Music Video),pop
Too Good At Goodbyes - Edit,0mel2N9Ws9r4yLQn5QE21Y,Sam Smith,Too Good At Goodbyes,2017-09-08,03:21,0,0.653,0.378,5,-8.273,1,0.0533,0.0,0.177,0.54,91.835,4,1383086387,J_ub7Etch2U,1307685257,SamSmithVEVO,2017-09-18T10:00:01Z,Sam Smith - Too Good At Goodbyes (Official Video),
The Hills,0ysmhSqZrkiRkRH4mH8rDn,The Weeknd,The Hills,2015-05-27,04:3,1,0.576,0.55,0,-7.01,0,0.0649,0.0,0.139,0.107,113.048,4,1367875478,yzTuBuRdAyA,1750199357,TheWeekndVEVO,2015-05-27T13:00:03Z,The Weeknd - The Hills (Official Video),rock
The Hills,0ysmhSqZrkiRkRH4mH8rDn,The Weeknd,The Hills,2015-05-27,04:3,1,0.576,0.55,0,-7.01,0,0.0649,0.0,0.139,0.107,113.048,4,1367875478,yzTuBuRdAyA,1750199357,TheWeekndVEVO,2015-05-27T13:00:03Z,The Weeknd - The Hills (Official Video),hip hop
Can't Hold Us - feat. Ray Dalton,3bidbhpOYeV4knp8AIu8Xn,Macklemore & Ryan Lewis,The Heist,2012-10-09,04:18,0,0.641,0.922,2,-4.457,1,0.0786,0.0,0.0862,0.847,146.078,4,1369943816,2zNSgSzhBfM,932282083,Macklemore LLC,2013-04-17T16:00:22Z,MACKLEMORE &amp; RYAN LEWIS - CAN&#39;T HOLD US FEAT. RAY DALTON (OFFICIAL MUSIC VIDEO),
Ride,2Z8WuEywRWYTKe1NybPQEW,Twenty One Pilots,Blurryface,2015-05-15,03:35,0,0.645,0.713,6,-5.355,1,0.0393,0.0,0.113,0.566,74.989,4,1203390092,Pw-0pbY9JeU,1207797501,twenty one pilots,2015-05-13T22:00:26Z,twenty one pilots - Ride (Official Video),rock
Ride,2Z8WuEywRWYTKe1NybPQEW,Twenty One Pilots,Blurryface,2015-05-15,03:35,0,0.645,0.713,6,-5.355,1,0.0393,0.0,0.113,0.566,74.989,4,1203390092,Pw-0pbY9JeU,1207797501,twenty one pilots,2015-05-13T22:00:26Z,twenty one pilots - Ride (Official Video),reggae
Ride,2Z8WuEywRWYTKe1NybPQEW,Twenty One Pilots,Blurryface,2015-05-15,03:35,0,0.645,0.713,6,-5.355,1,0.0393,0.0,0.113,0.566,74.989,4,1203390092,Pw-0pbY9JeU,1207797501,twenty one pilots,2015-05-13T22:00:26Z,twenty one pilots - Ride (Official Video),electronic-dance
